site,review,month,day,year,rate,sentiment,,,
booking,Old facilities. The mattress and pillows were hard. It was an uncomfortable 3-night-sleep. I didn't expect for a 5-star hotel to have those kind of mattress pillows. 3-star hotels in Makati are even better.   Even worse...the electrical sockets available are type A sockets only. Luckily there was usb port in their LCD tv and I managed to charged my phone. But really disappointed  the rest of my devices weren't charged because all of my chargers are type E.  Disappointed also with the view from our room. I got the mountain view. It was not worth the money.,Apr,19,2016,87,neg,,,
booking,Good location and Sunday mass was held at the hotel,Apr,19,2016,94,pos,,,
booking,The shower curtain had a nasty smell. There was also an unpleasant smell coming from the drain.,Apr,29,2016,88,neg,,,
booking,Great view of the Taal volcano from our room,Apr,29,2016,88,pos,,,
booking,kids stay free BUT they did not eat free. Breakfast buffet was also sub par  especially for 860 pesos a head.,May,02,2016,89,neg,,,
booking,hotel had a good view of Taal volcano,May,02,2016,76,pos,,,
booking,Really expensive and food was not upto the mark.,May,03,2016,91,neg,,,
booking,Great location,May,03,2016,75,pos,,,
booking,Better and more prompt customer service  we were checked 2 hours late when in fact we arrived more than 30mins ahead of our ETA,May,03,2016,90,neg,,,
booking,The room and the breakfast buffet,May,03,2016,73,pos,,,
booking,Service at the restaurant.,May,03,2016,88,neg,,,
booking,The lunch served on day 1 of convention.,May,04,2016,66,neg,,,
booking,location is just an hour-drive from our residence. staff/employees are very polite.,May,04,2016,55,pos,,,
booking,The view  comfort and security of place. Will definitely be back for leisure.,May,05,2016,44,pos,,,
booking,Room was hot,May,05,2016,89,neg,,,
booking,Location Security View,May,05,2016,33,pos,,,
booking,Nothing i could think of. Swimming pool maybe as  it is quite far  from the new wing.,May,05,2016,82,neg,,,
booking,We have always been  eating at Taal Vista Hotel whenever somebody in the family celebrates a birthday. Our anniversary is a day before my son's birthday so we opted to stay for a night  in the hotel.. It was  more  relaxing to eat knowing you have a good hotel to stay on.,May,05,2016,44,pos,,,
booking,The Sky Ranch - which resulted in  traffic along the national Highway.,May,05,2016,65,neg,,,
booking,Small hallway going to rooms Smaller room for the price we paid compared to other hotels,May,06,2016,67,neg,,,
booking,The breakfast buffet  pool  view,May,06,2016,98,pos,,,
booking,I cannot think of anything as of the moment.,May,06,2016,67,neg,,,
booking,Easy booking... Friendly staff.,May,06,2016,98,pos,,,
booking,The place is over looking the Taal Volcano as well as the Taal lake. The sumptuous breakfast made our day since we enjoyed the food being served.,May,07,2016,88,pos,,,
booking,Our room doesnt have a shorter route to pass thru going to the lobby.,May,07,2016,100,neg,,,
booking,Love the room  facilities  location of the hotel  employees and security.,May,07,2016,81,pos,,,
booking,The restroom  the toilet bowl should come with bidet.,May,07,2016,89,neg,,,
booking,I didn't expect that 1 of our room is in the basement  and the towels are old  I think that's the bad part..but overall it was great  I want to stay again at Taal vista hotel nxt time when I go to Tagaytay.,May,08,2016,78,neg,,,
booking,The renovations have transformed Taal Vista into a luxurious hotel. The gardens are well kept. The rooms are kept clean! The staff are friendly. The view deck is marvelous!,May,08,2016,89,pos,,,
booking,Food is good  both in taste & quality.,May,09,2016,67,pos,,,
booking,Kids play area was closed for renovation,May,09,2016,98,neg,,,
booking,The aircon in our room was not working.  It was night time when it finally got fixed.,May,10,2016,75,neg,,,
booking,The view... the peace... the ambiance.,May,10,2016,88,pos,,,
booking,n/a,May,10,2016,80,neg,,,
booking,breakfast,May,10,2016,87,pos,,,
booking,Breakfast was great  there's a lot of chooses but I forgot to try the dessert. The beds are comfy  one thing I noticed in our room in the basement our towels are old. The other 2 rooms we have was excellent  the big kids enjoyed their rooms.,May,10,2016,86,pos,,,
booking,Very relaxing view,May,10,2016,91,pos,,,
booking,One of our room is in the basement  I didn't expect that...I think that's it.,May,11,2016,81,neg,,,
booking,Broken aircon poor quality of bed.,May,11,2016,92,neg,,,
booking,No night swimming,May,12,2016,78,neg,,,
booking,Swimming  breakfast buffet  the view of taal lake from the terrace,May,12,2016,93,pos,,,
booking,I like the staff very accommodating  nice view of taal lake & the breakfast was great,May,12,2016,68,pos,,,
booking,The Bathroom is old and dirty.,May,12,2016,94,neg,,,
booking,Nice place and good foods,May,12,2016,55,pos,,,
booking,The view from the lobby is pretty.,May,12,2016,95,pos,,,
booking,Crispy bacon at the breakfast buffet,May,12,2016,44,pos,,,
booking,Brkfast Buffet did not have corned beef/daing bangus,May,13,2016,96,neg,,,
booking,The scenery and the breakfast.,May,13,2016,68,pos,,,
booking,Very accomodating staff; Taza food was perfect!,May,14,2016,97,pos,,,
booking,No value for money  too steep for available comforts. Small swimming pool considering the number of # guests and rooms  games rooms badly maintained with badly maintained pool table and games..gym has no glasses for drinking water!?,May,14,2016,69,neg,,,
booking,There was one staff (during breakfast) who was rude I forgot her name  it's been almost a month since our stay ...  I wish I rated this right away though ...  anyways ... We just considered it as a glitch  to otherwise a perfect spring break!,May,15,2016,98,neg,,,
booking,Good location  good view  great food options,May,15,2016,71,pos,,,
booking,Our room was spacious and clean! Would definitely go back! ,May,16,2016,89,pos,,,
booking,going in and out of my room  its kind of far  going outside to the stairs and in to elevator,May,16,2016,75,neg,,,
booking,Nothing,May,17,2016,87,neg,,,
booking,Nothing,May,17,2016,73,neg,,,
booking,Very good service !,May,17,2016,88,pos,,,
booking,location of my room have excellent view!,May,17,2016,74,pos,,,
booking,The views and the buffet!,May,18,2016,86,pos,,,
booking,You have to ask something like a teaspoon  it should be already there by the time you eat coz part of the eating table.,May,19,2016,78,neg,,,
booking,If you ever book a room there  book one that facing Taal lake-floors 2 to 4.  Don't ever get the cheap room because it's like 2 floors downstairs like a parking garage. It's worth the extra peso to do that or you will be very unhappy,May,19,2016,85,neg,,,
booking,I love the location of the hotel  especially the our room which is facing the task lake.,May,19,2016,79,pos,,,
booking,The bed is comportable and the food is v.good,May,20,2016,84,pos,,,
booking,The bathroom was too modern. There is no door separating the T&B from the room. It was clean though!,May,21,2016,68,neg,,,
booking,Unbeliveable view,May,22,2016,83,pos,,,
booking,-bathtub  it looked very old and unclean. I didnt want to go in at first.,May,23,2016,88,neg,,,
booking,Good food (breakfast) and the bed is very comfortable,May,24,2016,82,pos,,,
booking,Food choices were great and the cultural show was a bonus,May,24,2016,87,pos,,,
booking,The view so relaxing.,May,25,2016,81,pos,,,
booking,The bed was comfy  the aircon cold. It was a good stay!,May,26,2016,85,pos,,,
booking,-Breakfast buffet spread -so much space in the room and bathroom,May,27,2016,80,pos,,,
booking,The A/C in room 470 was not working well.  The hallway outside the room was also very warm.,May,28,2016,84,neg,,,
booking,Location was fantastic  food was great and the service out of this world.,May,29,2016,98,pos,,,
booking,Bath tub was not clean  bath tub and bathroom sink were clogged  Bed was not that comfortable  Cable was not working,May,29,2016,83,neg,,,
booking,Very thorough and friendly,May,29,2016,97,pos,,,
booking,We were given rooms they called ground floor but it's like basement,May,30,2016,82,neg,,,
booking,I thought that the quality of the food was poor. Meals were oily.,May,31,2016,96,neg,,,
booking,Very helful and courteous,May,31,2016,81,pos,,,
booking,The washroom - it's not clean. The bath tub and the floor is dirty.,May,31,2016,95,neg,,,
booking,The buffet breakfast was amazing,May,31,2016,78,pos,,,
booking,Staff was professional  warm and friendly. Their approach seemed 'real' and customized. Even with some setbacks with breakfast buffet  they made us feel priority. Food was great. Lounge was nice. Room was clean and spacious with a comfortable bed.. Also  thank you for being very thoughtful in giving us two surprise birthday cakes. That was sweet gesture =),May,31,2016,94,pos,,,
booking,I was satisfied with my mom & dad''s room 265  overlooking taal lake... The view has surprised my dad on his special day,May,31,2016,78,pos,,,
booking,Attraction with the place. It needs more attraction to enjoyed,Jun,01,2016,93,neg,,,
booking,Both beds were huge and comfy,Jun,02,2016,67,pos,,,
booking,Rooms are very far,Jun,03,2016,92,neg,,,
booking,Location  Bathroom smelled,Jun,04,2016,55,pos,,,
booking,The Avis cars and drivers they hire out are extremely expensive and the particular driver we had left us feeling unsafe.,Jun,05,2016,69,neg,,,
booking,The bed and pillows wer not comfortable. Bed is too hard  as well as the pillows were too flat,Jun,05,2016,90,neg,,,
booking,The view of lake Taal -the entertainment in the lobby ( guitar singer and piano w/ singer) McDonald's across the street for the kids and sky park next door walking distance,Jun,05,2016,85,pos,,,
booking,The mountain view assigned to us was overlooking what seems to be a home/residence. Not sure if that is a place for the staff. Didn't want to seem intrusive as we can see them from up our room. Also  they should check the remote controls for the a/c and TV is properly functioning. We had to call for help but it's something that could have been avoided easily.,Jun,06,2016,90,neg,,,
booking,The view and location,Jun,06,2016,86,pos,,,
booking,We liked the food  all staff were friendly and the room is clean.,Jun,06,2016,91,pos,,,
booking,Bathroom had no door and toliet had no bidet,Jun,07,2016,87,neg,,,
booking,We can hear everything that is happening in the other room.it makes us really uncomfortable,Jun,08,2016,94,neg,,,
booking,Swimming pool nd rooms,Jun,08,2016,88,pos,,,
booking,Room is clean and we beautiful view of Taal,Jun,08,2016,88,pos,,,
booking,Some facilities are under renovation,Jun,10,2016,89,neg,,,
booking,The view. The room. The hospitality.,Jun,10,2016,76,pos,,,
