neg,Booked family of six and was separated by the two wings of the hotel (10 minute walk between).
pos,Very family friendly.
neg,the restaurant food is slightly pricey and not so good taste....
pos,the view from my room and friendly front desk  that's all
neg,the comfort room. dirty
pos,just the venue.
neg,I requested a room with  a nice view of the taal lake but the room they gave me was in front of a big tree. All i saw was leaves. And the pool was very far from the new wing  not so convenient if you have a baby with you. I also saw a cockroach in our bathroom. 
pos,Great view
neg,Fridge is not cold and not really clean.
pos,Stunning view. Clean swimming pool and accessible famous spots and restaurants
neg,Property needs upgrade and more options for buffet breakfast
pos,It was the location of the property
neg,The.linens in the bathroom seem to be old.
pos,The client service rep (Kevina)at the counter was very courteous and accommodating.
neg,Bathroom is  a little old in our room
pos,Good breakfast buffet  volcano view from the backyard  nice staff
neg,I think management is doing a poor job maintaining the place. It has deteriorated quite a bit since the last time we stayed there in 2013.
pos,The location was superb.
neg,What i dont like is i call for tray clearance but nobody come to pick up.. I hang the please make my room sign before we go to veranda for breakfast .. When we came back after 4 hours still nobody clean our room or collect the rubbish.. I hope in the future it will be improve the housekeeping service.. We stay there 3 days and 2 nights.. Anayway thanks for the friendly staff and to the management of taal vista hotel..
pos,I like the staff they are very polite.. I like the food in veranda and the staff as well..
neg,I dont liked the beddings its itchy  probably the bugs!
pos,I liked the courtesy of staffs  & the food!
neg,Game room needs a little updating.
pos,Staff was friendly and view was great and breakfast buffet was excellent.
neg,Coffee
pos,Very good breakfast
neg,We stayed in the mounting wing for our first night. The room had a nice view. But the room in this wing seemed outdated compared to the Lake wing rooms. Sadly  the shower drain we had in our room wasn't working properly. It was flooding every time we had to use the shower. We had requested to change rooms for our second night. Also  there was an on-going construction in the mountain wing but they weren't noisy or too obstructive.
pos,The location was great. We stayed here for a friend's wedding in the area. Rooms in the Lake Wing are newer and better. And the rooms with the lake view are great. We transferred to a Lake wing room on the second night. Although we did not get the lake view  we were lucky that the room we got had a nice view  of the nearby park and a glimpse of the lake. Overall  it was a  good comfortable stay.
neg,amenities are a little dated
pos,location and view
neg,Check in and check out .. long wait time!
pos,Location location location
neg,some food are not good taste
pos,All the staff that I have encountered were very courteous and helpful. We did enjoyed the variety of the buffet breakfast and the view of taal volcano from the veranda.
neg,I think the rooms could use some updating. Wonderful location and has great amenities. Historically an important landmark of the area. To keep up with the growth in tourism in the area updating of the rooms would be beneficial.  The rooms are still fine  just not as contemporary as the other hotels we stayed in.
pos,Scenic view  food and staff
neg,it's a costly specially when peak season..
pos,garden  clean room  great view to taal view
neg,The cold weather
pos,The location of the property and views of Taal are amazing! The restaurant is great!! Food and bar was amazing...
pos,We like the place/location.  the view of course the view deck is very relaxing. the staffs are very warm. the food is good the room is good
pos,beautiful location. staff were so accommodating. buffet was good.
pos,The buffet breakfast
pos,Id Love the relaxing view of taal lake..walking distance to skyranch.staff are helpful and accomodating.
neg,Evening menu not much choice didn't find out about 2 NFL resteraunt till day we left not much information about facilities
pos,the view
neg,price
pos,Good food and great scenery
neg,The kingsize bed in our room was soggy and squeeky  i.e. uncomfortable. Apparently  over used and needs to be replaced.
pos,Breath taking view of the lake. The breakfast buffet selection.
neg,Lack of public transportation.
pos,Great view and staff
neg,We had to wait to be seated for breakfast. They had difficulty in accomodating all guests during breakfast.
pos,We liked the service.
neg,Internet is slow once inside the room
pos,The breakfast included in the package is great!
neg,the bed sheets  linens needs to be replaced
pos,food and view
neg,A very busy lobby on the lake wing
pos,The surprise greeting cake for my daughter upon our check in.
pos,They upgraded our booked accomodation
neg,Limited choice for breakfast buffet
pos,Amazing ambience
neg,Cr has no bidet And aircon was not strong enough to provide adequate room temp
pos,location and food
neg,The room was too far from the lobby and parking
pos,overall ambiance is very relaxing..staffs ang very friendly
neg,Nothing :)
pos,Accomodating staff and friendly guards and location
neg,I paid 1800 for an extra bed and the breakfast buffet but they did not provide the extra bed that i paid for. The price that is posted here in booking.com is 4582.69 but i was charged with 7400 though i am aware of the additional 1800. Booking.com should have informed that prices are subject for change.
pos,Convinient
neg,Premier room has no bidet
pos,The room is big with very nice background.
pos,Great view
pos,All is perfect  location and ambiance  love the sceneries in veranda! Staff are very friendly and courteous  always smiling :)
pos,According to my 3yr old daughter the room is nice and cozy. The breakfast buffet was ok its not as what i have expected for the price.
pos,Ambiance
neg,Comfort room and the towels
